Key;time_full;hour;minute;second;minutes_after_00;period_of_day
6648;01:50:47;1;50;47;110;Madrugada
6649;01:50:48;1;50;48;110;Madrugada
6650;01:50:49;1;50;49;110;Madrugada
6651;01:50:50;1;50;50;110;Madrugada
6652;01:50:51;1;50;51;110;Madrugada
6653;01:50:52;1;50;52;110;Madrugada
6654;01:50:53;1;50;53;110;Madrugada
6655;01:50:54;1;50;54;110;Madrugada
6656;01:50:55;1;50;55;110;Madrugada
6657;01:50:56;1;50;56;110;Madrugada
6658;01:50:57;1;50;57;110;Madrugada
6659;01:50:58;1;50;58;110;Madrugada
6660;01:50:59;1;50;59;110;Madrugada
6661;01:51:00;1;51;0;111;Madrugada
6662;01:51:01;1;51;1;111;Madrugada
6663;01:51:02;1;51;2;111;Madrugada
6664;01:51:03;1;51;3;111;Madrugada
6665;01:51:04;1;51;4;111;Madrugada
6666;01:51:05;1;51;5;111;Madrugada
6667;01:51:06;1;51;6;111;Madrugada
6668;01:51:07;1;51;7;111;Madrugada
6669;01:51:08;1;51;8;111;Madrugada
6670;01:51:09;1;51;9;111;Madrugada
6671;01:51:10;1;51;10;111;Madrugada
6672;01:51:11;1;51;11;111;Madrugada
6673;01:51:12;1;51;12;111;Madrugada
6674;01:51:13;1;51;13;111;Madrugada
6675;01:51:14;1;51;14;111;Madrugada
6676;01:51:15;1;51;15;111;Madrugada
6677;01:51:16;1;51;16;111;Madrugada
6678;01:51:17;1;51;17;111;Madrugada
6679;01:51:18;1;51;18;111;Madrugada
6680;01:51:19;1;51;19;111;Madrugada
6681;01:51:20;1;51;20;111;Madrugada
6682;01:51:21;1;51;21;111;Madrugada
6683;01:51:22;1;51;22;111;Madrugada
6684;01:51:23;1;51;23;111;Madrugada
6685;01:51:24;1;51;24;111;Madrugada
6686;01:51:25;1;51;25;111;Madrugada
6687;01:51:26;1;51;26;111;Madrugada
6688;01:51:27;1;51;27;111;Madrugada
6689;01:51:28;1;51;28;111;Madrugada
6690;01:51:29;1;51;29;111;Madrugada
6691;01:51:30;1;51;30;111;Madrugada
6692;01:51:31;1;51;31;111;Madrugada
6693;01:51:32;1;51;32;111;Madrugada
6694;01:51:33;1;51;33;111;Madrugada
6695;01:51:34;1;51;34;111;Madrugada
6696;01:51:35;1;51;35;111;Madrugada
6697;01:51:36;1;51;36;111;Madrugada
6698;01:51:37;1;51;37;111;Madrugada
6699;01:51:38;1;51;38;111;Madrugada
6700;01:51:39;1;51;39;111;Madrugada
6701;01:51:40;1;51;40;111;Madrugada
6702;01:51:41;1;51;41;111;Madrugada
6703;01:51:42;1;51;42;111;Madrugada
6704;01:51:43;1;51;43;111;Madrugada
6705;01:51:44;1;51;44;111;Madrugada
6706;01:51:45;1;51;45;111;Madrugada
6707;01:51:46;1;51;46;111;Madrugada
6708;01:51:47;1;51;47;111;Madrugada
6709;01:51:48;1;51;48;111;Madrugada
6710;01:51:49;1;51;49;111;Madrugada
6711;01:51:50;1;51;50;111;Madrugada
6712;01:51:51;1;51;51;111;Madrugada
6713;01:51:52;1;51;52;111;Madrugada
6714;01:51:53;1;51;53;111;Madrugada
6715;01:51:54;1;51;54;111;Madrugada
6716;01:51:55;1;51;55;111;Madrugada
6717;01:51:56;1;51;56;111;Madrugada
6718;01:51:57;1;51;57;111;Madrugada
6719;01:51:58;1;51;58;111;Madrugada
6720;01:51:59;1;51;59;111;Madrugada
6721;01:52:00;1;52;0;112;Madrugada
6722;01:52:01;1;52;1;112;Madrugada
6723;01:52:02;1;52;2;112;Madrugada
6724;01:52:03;1;52;3;112;Madrugada
6725;01:52:04;1;52;4;112;Madrugada
6726;01:52:05;1;52;5;112;Madrugada
6727;01:52:06;1;52;6;112;Madrugada
6728;01:52:07;1;52;7;112;Madrugada
6729;01:52:08;1;52;8;112;Madrugada
6730;01:52:09;1;52;9;112;Madrugada
6731;01:52:10;1;52;10;112;Madrugada
6732;01:52:11;1;52;11;112;Madrugada
6733;01:52:12;1;52;12;112;Madrugada
6734;01:52:13;1;52;13;112;Madrugada
6735;01:52:14;1;52;14;112;Madrugada
6736;01:52:15;1;52;15;112;Madrugada
6737;01:52:16;1;52;16;112;Madrugada
6738;01:52:17;1;52;17;112;Madrugada
6739;01:52:18;1;52;18;112;Madrugada
6740;01:52:19;1;52;19;112;Madrugada
6741;01:52:20;1;52;20;112;Madrugada
6742;01:52:21;1;52;21;112;Madrugada
6743;01:52:22;1;52;22;112;Madrugada
6744;01:52:23;1;52;23;112;Madrugada
6745;01:52:24;1;52;24;112;Madrugada
6746;01:52:25;1;52;25;112;Madrugada
6747;01:52:26;1;52;26;112;Madrugada
6748;01:52:27;1;52;27;112;Madrugada
6749;01:52:28;1;52;28;112;Madrugada
6750;01:52:29;1;52;29;112;Madrugada
6751;01:52:30;1;52;30;112;Madrugada
6752;01:52:31;1;52;31;112;Madrugada
6753;01:52:32;1;52;32;112;Madrugada
6754;01:52:33;1;52;33;112;Madrugada
6755;01:52:34;1;52;34;112;Madrugada
6756;01:52:35;1;52;35;112;Madrugada
6757;01:52:36;1;52;36;112;Madrugada
6758;01:52:37;1;52;37;112;Madrugada
6759;01:52:38;1;52;38;112;Madrugada
6760;01:52:39;1;52;39;112;Madrugada
6761;01:52:40;1;52;40;112;Madrugada
6762;01:52:41;1;52;41;112;Madrugada
6763;01:52:42;1;52;42;112;Madrugada
6764;01:52:43;1;52;43;112;Madrugada
6765;01:52:44;1;52;44;112;Madrugada
6766;01:52:45;1;52;45;112;Madrugada
6767;01:52:46;1;52;46;112;Madrugada
6768;01:52:47;1;52;47;112;Madrugada
6769;01:52:48;1;52;48;112;Madrugada
6770;01:52:49;1;52;49;112;Madrugada
6771;01:52:50;1;52;50;112;Madrugada
6772;01:52:51;1;52;51;112;Madrugada
6773;01:52:52;1;52;52;112;Madrugada
6774;01:52:53;1;52;53;112;Madrugada
6775;01:52:54;1;52;54;112;Madrugada
6776;01:52:55;1;52;55;112;Madrugada
6777;01:52:56;1;52;56;112;Madrugada
6778;01:52:57;1;52;57;112;Madrugada
6779;01:52:58;1;52;58;112;Madrugada
6780;01:52:59;1;52;59;112;Madrugada
6781;01:53:00;1;53;0;113;Madrugada
6782;01:53:01;1;53;1;113;Madrugada
6783;01:53:02;1;53;2;113;Madrugada
6784;01:53:03;1;53;3;113;Madrugada
6785;01:53:04;1;53;4;113;Madrugada
6786;01:53:05;1;53;5;113;Madrugada
6787;01:53:06;1;53;6;113;Madrugada
6788;01:53:07;1;53;7;113;Madrugada
6789;01:53:08;1;53;8;113;Madrugada
6790;01:53:09;1;53;9;113;Madrugada
6791;01:53:10;1;53;10;113;Madrugada
6792;01:53:11;1;53;11;113;Madrugada
6793;01:53:12;1;53;12;113;Madrugada
6794;01:53:13;1;53;13;113;Madrugada
6795;01:53:14;1;53;14;113;Madrugada
6796;01:53:15;1;53;15;113;Madrugada
6797;01:53:16;1;53;16;113;Madrugada
6798;01:53:17;1;53;17;113;Madrugada
6799;01:53:18;1;53;18;113;Madrugada
6800;01:53:19;1;53;19;113;Madrugada
6801;01:53:20;1;53;20;113;Madrugada
6802;01:53:21;1;53;21;113;Madrugada
6803;01:53:22;1;53;22;113;Madrugada
6804;01:53:23;1;53;23;113;Madrugada
6805;01:53:24;1;53;24;113;Madrugada
6806;01:53:25;1;53;25;113;Madrugada
6807;01:53:26;1;53;26;113;Madrugada
6808;01:53:27;1;53;27;113;Madrugada
6809;01:53:28;1;53;28;113;Madrugada
6810;01:53:29;1;53;29;113;Madrugada
6811;01:53:30;1;53;30;113;Madrugada
6812;01:53:31;1;53;31;113;Madrugada
6813;01:53:32;1;53;32;113;Madrugada
6814;01:53:33;1;53;33;113;Madrugada
6815;01:53:34;1;53;34;113;Madrugada
6816;01:53:35;1;53;35;113;Madrugada
6817;01:53:36;1;53;36;113;Madrugada
6818;01:53:37;1;53;37;113;Madrugada
6819;01:53:38;1;53;38;113;Madrugada
6820;01:53:39;1;53;39;113;Madrugada
6821;01:53:40;1;53;40;113;Madrugada
6822;01:53:41;1;53;41;113;Madrugada
6823;01:53:42;1;53;42;113;Madrugada
6824;01:53:43;1;53;43;113;Madrugada
6825;01:53:44;1;53;44;113;Madrugada
6826;01:53:45;1;53;45;113;Madrugada
6827;01:53:46;1;53;46;113;Madrugada
6828;01:53:47;1;53;47;113;Madrugada
6829;01:53:48;1;53;48;113;Madrugada
6830;01:53:49;1;53;49;113;Madrugada
6831;01:53:50;1;53;50;113;Madrugada
6832;01:53:51;1;53;51;113;Madrugada
6833;01:53:52;1;53;52;113;Madrugada
6834;01:53:53;1;53;53;113;Madrugada
6835;01:53:54;1;53;54;113;Madrugada
6836;01:53:55;1;53;55;113;Madrugada
6837;01:53:56;1;53;56;113;Madrugada
6838;01:53:57;1;53;57;113;Madrugada
6839;01:53:58;1;53;58;113;Madrugada
6840;01:53:59;1;53;59;113;Madrugada
6841;01:54:00;1;54;0;114;Madrugada
6842;01:54:01;1;54;1;114;Madrugada
6843;01:54:02;1;54;2;114;Madrugada
6844;01:54:03;1;54;3;114;Madrugada
6845;01:54:04;1;54;4;114;Madrugada
6846;01:54:05;1;54;5;114;Madrugada
6847;01:54:06;1;54;6;114;Madrugada
6848;01:54:07;1;54;7;114;Madrugada
6849;01:54:08;1;54;8;114;Madrugada
6850;01:54:09;1;54;9;114;Madrugada
6851;01:54:10;1;54;10;114;Madrugada
6852;01:54:11;1;54;11;114;Madrugada
6853;01:54:12;1;54;12;114;Madrugada
6854;01:54:13;1;54;13;114;Madrugada
6855;01:54:14;1;54;14;114;Madrugada
6856;01:54:15;1;54;15;114;Madrugada
6857;01:54:16;1;54;16;114;Madrugada
6858;01:54:17;1;54;17;114;Madrugada
6859;01:54:18;1;54;18;114;Madrugada
6860;01:54:19;1;54;19;114;Madrugada
6861;01:54:20;1;54;20;114;Madrugada
6862;01:54:21;1;54;21;114;Madrugada
6863;01:54:22;1;54;22;114;Madrugada
6864;01:54:23;1;54;23;114;Madrugada
6865;01:54:24;1;54;24;114;Madrugada
6866;01:54:25;1;54;25;114;Madrugada
6867;01:54:26;1;54;26;114;Madrugada
6868;01:54:27;1;54;27;114;Madrugada
6869;01:54:28;1;54;28;114;Madrugada
6870;01:54:29;1;54;29;114;Madrugada
6871;01:54:30;1;54;30;114;Madrugada
6872;01:54:31;1;54;31;114;Madrugada
6873;01:54:32;1;54;32;114;Madrugada
6874;01:54:33;1;54;33;114;Madrugada
6875;01:54:34;1;54;34;114;Madrugada
6876;01:54:35;1;54;35;114;Madrugada
6877;01:54:36;1;54;36;114;Madrugada
6878;01:54:37;1;54;37;114;Madrugada
6879;01:54:38;1;54;38;114;Madrugada
6880;01:54:39;1;54;39;114;Madrugada
6881;01:54:40;1;54;40;114;Madrugada
6882;01:54:41;1;54;41;114;Madrugada
6883;01:54:42;1;54;42;114;Madrugada
6884;01:54:43;1;54;43;114;Madrugada
6885;01:54:44;1;54;44;114;Madrugada
6886;01:54:45;1;54;45;114;Madrugada
6887;01:54:46;1;54;46;114;Madrugada
6888;01:54:47;1;54;47;114;Madrugada
6889;01:54:48;1;54;48;114;Madrugada
6890;01:54:49;1;54;49;114;Madrugada
6891;01:54:50;1;54;50;114;Madrugada
6892;01:54:51;1;54;51;114;Madrugada
6893;01:54:52;1;54;52;114;Madrugada
6894;01:54:53;1;54;53;114;Madrugada
6895;01:54:54;1;54;54;114;Madrugada
6896;01:54:55;1;54;55;114;Madrugada
6897;01:54:56;1;54;56;114;Madrugada
6898;01:54:57;1;54;57;114;Madrugada
6899;01:54:58;1;54;58;114;Madrugada
6900;01:54:59;1;54;59;114;Madrugada
6901;01:55:00;1;55;0;115;Madrugada
6902;01:55:01;1;55;1;115;Madrugada
6903;01:55:02;1;55;2;115;Madrugada
6904;01:55:03;1;55;3;115;Madrugada
6905;01:55:04;1;55;4;115;Madrugada
6906;01:55:05;1;55;5;115;Madrugada
6907;01:55:06;1;55;6;115;Madrugada
6908;01:55:07;1;55;7;115;Madrugada
6909;01:55:08;1;55;8;115;Madrugada
6910;01:55:09;1;55;9;115;Madrugada
6911;01:55:10;1;55;10;115;Madrugada
6912;01:55:11;1;55;11;115;Madrugada
6913;01:55:12;1;55;12;115;Madrugada
6914;01:55:13;1;55;13;115;Madrugada
6915;01:55:14;1;55;14;115;Madrugada
6916;01:55:15;1;55;15;115;Madrugada
6917;01:55:16;1;55;16;115;Madrugada
6918;01:55:17;1;55;17;115;Madrugada
6919;01:55:18;1;55;18;115;Madrugada
6920;01:55:19;1;55;19;115;Madrugada
6921;01:55:20;1;55;20;115;Madrugada
6922;01:55:21;1;55;21;115;Madrugada
6923;01:55:22;1;55;22;115;Madrugada
6924;01:55:23;1;55;23;115;Madrugada
6925;01:55:24;1;55;24;115;Madrugada
6926;01:55:25;1;55;25;115;Madrugada
6927;01:55:26;1;55;26;115;Madrugada
6928;01:55:27;1;55;27;115;Madrugada
6929;01:55:28;1;55;28;115;Madrugada
6930;01:55:29;1;55;29;115;Madrugada
6931;01:55:30;1;55;30;115;Madrugada
6932;01:55:31;1;55;31;115;Madrugada
6933;01:55:32;1;55;32;115;Madrugada
6934;01:55:33;1;55;33;115;Madrugada
6935;01:55:34;1;55;34;115;Madrugada
6936;01:55:35;1;55;35;115;Madrugada
6937;01:55:36;1;55;36;115;Madrugada
6938;01:55:37;1;55;37;115;Madrugada
6939;01:55:38;1;55;38;115;Madrugada
6940;01:55:39;1;55;39;115;Madrugada
6941;01:55:40;1;55;40;115;Madrugada
6942;01:55:41;1;55;41;115;Madrugada
6943;01:55:42;1;55;42;115;Madrugada
6944;01:55:43;1;55;43;115;Madrugada
6945;01:55:44;1;55;44;115;Madrugada
6946;01:55:45;1;55;45;115;Madrugada
6947;01:55:46;1;55;46;115;Madrugada
6948;01:55:47;1;55;47;115;Madrugada
6949;01:55:48;1;55;48;115;Madrugada
6950;01:55:49;1;55;49;115;Madrugada
6951;01:55:50;1;55;50;115;Madrugada
6952;01:55:51;1;55;51;115;Madrugada
6953;01:55:52;1;55;52;115;Madrugada
6954;01:55:53;1;55;53;115;Madrugada
6955;01:55:54;1;55;54;115;Madrugada
6956;01:55:55;1;55;55;115;Madrugada
6957;01:55:56;1;55;56;115;Madrugada
6958;01:55:57;1;55;57;115;Madrugada
6959;01:55:58;1;55;58;115;Madrugada
6960;01:55:59;1;55;59;115;Madrugada
6961;01:56:00;1;56;0;116;Madrugada
6962;01:56:01;1;56;1;116;Madrugada
6963;01:56:02;1;56;2;116;Madrugada
6964;01:56:03;1;56;3;116;Madrugada
6965;01:56:04;1;56;4;116;Madrugada
6966;01:56:05;1;56;5;116;Madrugada
6967;01:56:06;1;56;6;116;Madrugada
6968;01:56:07;1;56;7;116;Madrugada
6969;01:56:08;1;56;8;116;Madrugada
6970;01:56:09;1;56;9;116;Madrugada
6971;01:56:10;1;56;10;116;Madrugada
6972;01:56:11;1;56;11;116;Madrugada
6973;01:56:12;1;56;12;116;Madrugada
6974;01:56:13;1;56;13;116;Madrugada
6975;01:56:14;1;56;14;116;Madrugada
6976;01:56:15;1;56;15;116;Madrugada
6977;01:56:16;1;56;16;116;Madrugada
6978;01:56:17;1;56;17;116;Madrugada
6979;01:56:18;1;56;18;116;Madrugada
6980;01:56:19;1;56;19;116;Madrugada
6981;01:56:20;1;56;20;116;Madrugada
6982;01:56:21;1;56;21;116;Madrugada
6983;01:56:22;1;56;22;116;Madrugada
6984;01:56:23;1;56;23;116;Madrugada
6985;01:56:24;1;56;24;116;Madrugada
6986;01:56:25;1;56;25;116;Madrugada
6987;01:56:26;1;56;26;116;Madrugada
6988;01:56:27;1;56;27;116;Madrugada
6989;01:56:28;1;56;28;116;Madrugada
6990;01:56:29;1;56;29;116;Madrugada
6991;01:56:30;1;56;30;116;Madrugada
6992;01:56:31;1;56;31;116;Madrugada
6993;01:56:32;1;56;32;116;Madrugada
6994;01:56:33;1;56;33;116;Madrugada
6995;01:56:34;1;56;34;116;Madrugada
6996;01:56:35;1;56;35;116;Madrugada
6997;01:56:36;1;56;36;116;Madrugada
6998;01:56:37;1;56;37;116;Madrugada
6999;01:56:38;1;56;38;116;Madrugada
7000;01:56:39;1;56;39;116;Madrugada
7001;01:56:40;1;56;40;116;Madrugada
7002;01:56:41;1;56;41;116;Madrugada
7003;01:56:42;1;56;42;116;Madrugada
7004;01:56:43;1;56;43;116;Madrugada
7005;01:56:44;1;56;44;116;Madrugada
7006;01:56:45;1;56;45;116;Madrugada
7007;01:56:46;1;56;46;116;Madrugada
7008;01:56:47;1;56;47;116;Madrugada
7009;01:56:48;1;56;48;116;Madrugada
7010;01:56:49;1;56;49;116;Madrugada
7011;01:56:50;1;56;50;116;Madrugada
7012;01:56:51;1;56;51;116;Madrugada
7013;01:56:52;1;56;52;116;Madrugada
7014;01:56:53;1;56;53;116;Madrugada
7015;01:56:54;1;56;54;116;Madrugada
7016;01:56:55;1;56;55;116;Madrugada
7017;01:56:56;1;56;56;116;Madrugada
7018;01:56:57;1;56;57;116;Madrugada
7019;01:56:58;1;56;58;116;Madrugada
7020;01:56:59;1;56;59;116;Madrugada
7021;01:57:00;1;57;0;117;Madrugada
7022;01:57:01;1;57;1;117;Madrugada
7023;01:57:02;1;57;2;117;Madrugada
7024;01:57:03;1;57;3;117;Madrugada
7025;01:57:04;1;57;4;117;Madrugada
7026;01:57:05;1;57;5;117;Madrugada
7027;01:57:06;1;57;6;117;Madrugada
7028;01:57:07;1;57;7;117;Madrugada
7029;01:57:08;1;57;8;117;Madrugada
7030;01:57:09;1;57;9;117;Madrugada
7031;01:57:10;1;57;10;117;Madrugada
7032;01:57:11;1;57;11;117;Madrugada
7033;01:57:12;1;57;12;117;Madrugada
7034;01:57:13;1;57;13;117;Madrugada
7035;01:57:14;1;57;14;117;Madrugada
7036;01:57:15;1;57;15;117;Madrugada
7037;01:57:16;1;57;16;117;Madrugada
7038;01:57:17;1;57;17;117;Madrugada
7039;01:57:18;1;57;18;117;Madrugada
7040;01:57:19;1;57;19;117;Madrugada
7041;01:57:20;1;57;20;117;Madrugada
7042;01:57:21;1;57;21;117;Madrugada
7043;01:57:22;1;57;22;117;Madrugada
7044;01:57:23;1;57;23;117;Madrugada
7045;01:57:24;1;57;24;117;Madrugada
7046;01:57:25;1;57;25;117;Madrugada
7047;01:57:26;1;57;26;117;Madrugada
7048;01:57:27;1;57;27;117;Madrugada
7049;01:57:28;1;57;28;117;Madrugada
7050;01:57:29;1;57;29;117;Madrugada
7051;01:57:30;1;57;30;117;Madrugada
7052;01:57:31;1;57;31;117;Madrugada
7053;01:57:32;1;57;32;117;Madrugada
7054;01:57:33;1;57;33;117;Madrugada
7055;01:57:34;1;57;34;117;Madrugada
7056;01:57:35;1;57;35;117;Madrugada
7057;01:57:36;1;57;36;117;Madrugada
7058;01:57:37;1;57;37;117;Madrugada
7059;01:57:38;1;57;38;117;Madrugada
7060;01:57:39;1;57;39;117;Madrugada
7061;01:57:40;1;57;40;117;Madrugada
7062;01:57:41;1;57;41;117;Madrugada
7063;01:57:42;1;57;42;117;Madrugada
7064;01:57:43;1;57;43;117;Madrugada
7065;01:57:44;1;57;44;117;Madrugada
7066;01:57:45;1;57;45;117;Madrugada
7067;01:57:46;1;57;46;117;Madrugada
7068;01:57:47;1;57;47;117;Madrugada
7069;01:57:48;1;57;48;117;Madrugada
7070;01:57:49;1;57;49;117;Madrugada
7071;01:57:50;1;57;50;117;Madrugada
7072;01:57:51;1;57;51;117;Madrugada
7073;01:57:52;1;57;52;117;Madrugada
7074;01:57:53;1;57;53;117;Madrugada
7075;01:57:54;1;57;54;117;Madrugada
7076;01:57:55;1;57;55;117;Madrugada
7077;01:57:56;1;57;56;117;Madrugada
7078;01:57:57;1;57;57;117;Madrugada
7079;01:57:58;1;57;58;117;Madrugada
7080;01:57:59;1;57;59;117;Madrugada
7081;01:58:00;1;58;0;118;Madrugada
7082;01:58:01;1;58;1;118;Madrugada
7083;01:58:02;1;58;2;118;Madrugada
7084;01:58:03;1;58;3;118;Madrugada
7085;01:58:04;1;58;4;118;Madrugada
7086;01:58:05;1;58;5;118;Madrugada
7087;01:58:06;1;58;6;118;Madrugada
7088;01:58:07;1;58;7;118;Madrugada
7089;01:58:08;1;58;8;118;Madrugada
7090;01:58:09;1;58;9;118;Madrugada
7091;01:58:10;1;58;10;118;Madrugada
7092;01:58:11;1;58;11;118;Madrugada
7093;01:58:12;1;58;12;118;Madrugada
7094;01:58:13;1;58;13;118;Madrugada
7095;01:58:14;1;58;14;118;Madrugada
7096;01:58:15;1;58;15;118;Madrugada
7097;01:58:16;1;58;16;118;Madrugada
7098;01:58:17;1;58;17;118;Madrugada
7099;01:58:18;1;58;18;118;Madrugada
7100;01:58:19;1;58;19;118;Madrugada
7101;01:58:20;1;58;20;118;Madrugada
7102;01:58:21;1;58;21;118;Madrugada
7103;01:58:22;1;58;22;118;Madrugada
7104;01:58:23;1;58;23;118;Madrugada
7105;01:58:24;1;58;24;118;Madrugada
7106;01:58:25;1;58;25;118;Madrugada
7107;01:58:26;1;58;26;118;Madrugada
7108;01:58:27;1;58;27;118;Madrugada
7109;01:58:28;1;58;28;118;Madrugada
7110;01:58:29;1;58;29;118;Madrugada
7111;01:58:30;1;58;30;118;Madrugada
7112;01:58:31;1;58;31;118;Madrugada
7113;01:58:32;1;58;32;118;Madrugada
7114;01:58:33;1;58;33;118;Madrugada
7115;01:58:34;1;58;34;118;Madrugada
7116;01:58:35;1;58;35;118;Madrugada
7117;01:58:36;1;58;36;118;Madrugada
7118;01:58:37;1;58;37;118;Madrugada
7119;01:58:38;1;58;38;118;Madrugada
7120;01:58:39;1;58;39;118;Madrugada
7121;01:58:40;1;58;40;118;Madrugada
7122;01:58:41;1;58;41;118;Madrugada
7123;01:58:42;1;58;42;118;Madrugada
7124;01:58:43;1;58;43;118;Madrugada
7125;01:58:44;1;58;44;118;Madrugada
7126;01:58:45;1;58;45;118;Madrugada
7127;01:58:46;1;58;46;118;Madrugada
7128;01:58:47;1;58;47;118;Madrugada
7129;01:58:48;1;58;48;118;Madrugada
7130;01:58:49;1;58;49;118;Madrugada
7131;01:58:50;1;58;50;118;Madrugada
7132;01:58:51;1;58;51;118;Madrugada
7133;01:58:52;1;58;52;118;Madrugada
7134;01:58:53;1;58;53;118;Madrugada
7135;01:58:54;1;58;54;118;Madrugada
7136;01:58:55;1;58;55;118;Madrugada
7137;01:58:56;1;58;56;118;Madrugada
7138;01:58:57;1;58;57;118;Madrugada
7139;01:58:58;1;58;58;118;Madrugada
7140;01:58:59;1;58;59;118;Madrugada
7141;01:59:00;1;59;0;119;Madrugada
7142;01:59:01;1;59;1;119;Madrugada
7143;01:59:02;1;59;2;119;Madrugada
7144;01:59:03;1;59;3;119;Madrugada
7145;01:59:04;1;59;4;119;Madrugada
7146;01:59:05;1;59;5;119;Madrugada
7147;01:59:06;1;59;6;119;Madrugada
7148;01:59:07;1;59;7;119;Madrugada
7149;01:59:08;1;59;8;119;Madrugada
7150;01:59:09;1;59;9;119;Madrugada
7151;01:59:10;1;59;10;119;Madrugada
7152;01:59:11;1;59;11;119;Madrugada
7153;01:59:12;1;59;12;119;Madrugada
7154;01:59:13;1;59;13;119;Madrugada
7155;01:59:14;1;59;14;119;Madrugada
7156;01:59:15;1;59;15;119;Madrugada
7157;01:59:16;1;59;16;119;Madrugada
7158;01:59:17;1;59;17;119;Madrugada
7159;01:59:18;1;59;18;119;Madrugada
7160;01:59:19;1;59;19;119;Madrugada
7161;01:59:20;1;59;20;119;Madrugada
7162;01:59:21;1;59;21;119;Madrugada
7163;01:59:22;1;59;22;119;Madrugada
7164;01:59:23;1;59;23;119;Madrugada
7165;01:59:24;1;59;24;119;Madrugada
7166;01:59:25;1;59;25;119;Madrugada
7167;01:59:26;1;59;26;119;Madrugada
7168;01:59:27;1;59;27;119;Madrugada
7169;01:59:28;1;59;28;119;Madrugada
7170;01:59:29;1;59;29;119;Madrugada
7171;01:59:30;1;59;30;119;Madrugada
7172;01:59:31;1;59;31;119;Madrugada
7173;01:59:32;1;59;32;119;Madrugada
7174;01:59:33;1;59;33;119;Madrugada
7175;01:59:34;1;59;34;119;Madrugada
7176;01:59:35;1;59;35;119;Madrugada
7177;01:59:36;1;59;36;119;Madrugada
7178;01:59:37;1;59;37;119;Madrugada
7179;01:59:38;1;59;38;119;Madrugada
7180;01:59:39;1;59;39;119;Madrugada
7181;01:59:40;1;59;40;119;Madrugada
7182;01:59:41;1;59;41;119;Madrugada
7183;01:59:42;1;59;42;119;Madrugada
7184;01:59:43;1;59;43;119;Madrugada
7185;01:59:44;1;59;44;119;Madrugada
7186;01:59:45;1;59;45;119;Madrugada
7187;01:59:46;1;59;46;119;Madrugada
7188;01:59:47;1;59;47;119;Madrugada
7189;01:59:48;1;59;48;119;Madrugada
7190;01:59:49;1;59;49;119;Madrugada
7191;01:59:50;1;59;50;119;Madrugada
7192;01:59:51;1;59;51;119;Madrugada
7193;01:59:52;1;59;52;119;Madrugada
7194;01:59:53;1;59;53;119;Madrugada
7195;01:59:54;1;59;54;119;Madrugada
7196;01:59:55;1;59;55;119;Madrugada
7197;01:59:56;1;59;56;119;Madrugada
7198;01:59:57;1;59;57;119;Madrugada
7199;01:59:58;1;59;58;119;Madrugada
7200;01:59:59;1;59;59;119;Madrugada
7201;02:00:00;2;0;0;120;Madrugada
7202;02:00:01;2;0;1;120;Madrugada
7203;02:00:02;2;0;2;120;Madrugada
7204;02:00:03;2;0;3;120;Madrugada
7205;02:00:04;2;0;4;120;Madrugada
7206;02:00:05;2;0;5;120;Madrugada
7207;02:00:06;2;0;6;120;Madrugada
7208;02:00:07;2;0;7;120;Madrugada
7209;02:00:08;2;0;8;120;Madrugada
7210;02:00:09;2;0;9;120;Madrugada
7211;02:00:10;2;0;10;120;Madrugada
7212;02:00:11;2;0;11;120;Madrugada
7213;02:00:12;2;0;12;120;Madrugada
7214;02:00:13;2;0;13;120;Madrugada
7215;02:00:14;2;0;14;120;Madrugada
7216;02:00:15;2;0;15;120;Madrugada
7217;02:00:16;2;0;16;120;Madrugada
7218;02:00:17;2;0;17;120;Madrugada
7219;02:00:18;2;0;18;120;Madrugada
7220;02:00:19;2;0;19;120;Madrugada
7221;02:00:20;2;0;20;120;Madrugada
7222;02:00:21;2;0;21;120;Madrugada
7223;02:00:22;2;0;22;120;Madrugada
7224;02:00:23;2;0;23;120;Madrugada
7225;02:00:24;2;0;24;120;Madrugada
7226;02:00:25;2;0;25;120;Madrugada
7227;02:00:26;2;0;26;120;Madrugada
7228;02:00:27;2;0;27;120;Madrugada
7229;02:00:28;2;0;28;120;Madrugada
7230;02:00:29;2;0;29;120;Madrugada
7231;02:00:30;2;0;30;120;Madrugada
7232;02:00:31;2;0;31;120;Madrugada
7233;02:00:32;2;0;32;120;Madrugada
7234;02:00:33;2;0;33;120;Madrugada
7235;02:00:34;2;0;34;120;Madrugada
7236;02:00:35;2;0;35;120;Madrugada
7237;02:00:36;2;0;36;120;Madrugada
7238;02:00:37;2;0;37;120;Madrugada
7239;02:00:38;2;0;38;120;Madrugada
7240;02:00:39;2;0;39;120;Madrugada
7241;02:00:40;2;0;40;120;Madrugada
7242;02:00:41;2;0;41;120;Madrugada
7243;02:00:42;2;0;42;120;Madrugada
7244;02:00:43;2;0;43;120;Madrugada
7245;02:00:44;2;0;44;120;Madrugada
7246;02:00:45;2;0;45;120;Madrugada
7247;02:00:46;2;0;46;120;Madrugada
7248;02:00:47;2;0;47;120;Madrugada
7249;02:00:48;2;0;48;120;Madrugada
7250;02:00:49;2;0;49;120;Madrugada
7251;02:00:50;2;0;50;120;Madrugada
7252;02:00:51;2;0;51;120;Madrugada
7253;02:00:52;2;0;52;120;Madrugada
7254;02:00:53;2;0;53;120;Madrugada
